id,Sex,Length,Diameter,Height,Weight,Shucked Weight,Viscera Weight,Shell Weight,Age
12989,M,1.2625,1.0125,0.35,21.8007655,9.25611175,4.06815325,5.5281525,10.0
12990,F,1.4,1.1125,0.4,30.51823675,14.4865945,6.30776375,8.50485,10.0
12991,I,1.0875,0.8375,0.3125,11.6516445,4.06815325,1.74349425,3.2601925,8.0
12992,F,1.3875,1.1625,0.375,26.2232875,8.83086925,5.9817445,10.0640725,16.0
12993,M,1.375,1.075,0.3875,20.3265915,8.00873375,4.77689075,6.80388,9.0
12994,I,1.075,0.8125,0.2625,10.716111,5.896696,2.2396105,2.9766975,7.0
12995,I,0.7,0.55,0.15,3.13261975,1.54504775,0.80796075,0.850485,3.0
12996,M,1.725,1.35,0.4375,42.2124055,17.519991,10.262519,14.5999925,11.0
12997,M,1.3875,1.075,0.3375,20.76600875,10.56018875,5.48562825,4.9611625,9.0
12998,I,0.925,0.725,0.25,6.10931725,2.83495,1.7293195,2.48058125,7.0
12999,I,1.2625,0.9625,0.3,17.70426275,7.04485075,3.95475525,4.53592,7.0
13000,M,1.4375,1.125,0.3625,28.02348075,10.84368375,6.7755305,8.50485,11.0
13001,M,1.6,1.25,0.425,32.488527,13.93377925,6.3219385,11.056305,11.0
13002,F,1.3,1.0625,0.2875,19.80212575,8.34892775,4.5075705,5.5281525,7.0
13003,M,0.875,0.6625,0.25,8.3064035,3.96893,1.984465,2.1829115,7.0
13004,M,1.45,1.125,0.375,24.6924145,9.87980075,4.989512,7.35669525,10.0
13005,F,1.45,1.175,0.4625,31.638042,14.4298955,5.59902625,8.788345,10.0
13006,I,1.2375,0.9375,0.3125,15.74814725,8.561549,3.27436725,4.18155125,7.0
13007,I,0.8875,0.65,0.2375,5.443104,2.2963095,1.48834875,1.644271,6.0
13008,I,1.45,1.15,0.4125,30.40483875,14.13222575,6.633783,6.6621325,10.0
13009,I,0.425,0.3125,0.1,0.75126175,0.2551455,0.15592225,0.1417475,5.0
13010,I,0.8375,0.7,0.2375,6.90310325,2.59397925,1.5592225,2.1262125,6.0
13011,M,1.6125,1.225,0.3875,39.98696975,19.97222275,9.525432,9.1001895,10.0
13012,I,1.0625,0.8625,0.275,10.0073735,3.912231,2.08368825,3.0900955,7.0
13013,F,1.575,1.25,0.4375,33.26813825,13.99047825,6.0951425,10.9712565,11.0
13014,F,1.375,1.075,0.325,24.38057,12.99824575,4.649318,6.520385,11.0
13015,F,1.425,1.1125,0.375,24.097075,8.8733935,4.3374735,7.7961125,9.0
13016,M,1.6625,1.325,0.45,38.82464025,17.44911725,9.11436425,10.20582,9.0
13017,I,1.45,1.1375,0.3625,25.741346,10.8011595,6.010094,7.37087,10.0
13018,F,1.5,1.175,0.3875,31.79396425,13.96212875,8.391452,8.50485,10.0
13019,M,1.25,0.9375,0.3125,14.004653,6.0951425,2.9199985,4.252425,9.0
13020,M,1.4,1.05,0.375,23.81358,10.6877615,4.932813,7.37087,12.0
13021,F,1.6375,1.3125,0.4375,39.44832925,12.0485375,5.556502,11.3398,19.0
13022,M,1.4375,1.125,0.3875,27.68328675,12.71475075,6.30776375,7.5126175,10.0
13023,M,1.525,1.2,0.4125,34.5013415,15.03940975,7.93786,9.922325,11.0
13024,I,1.1,0.8375,0.2875,11.7650425,5.4147545,2.438057,3.8271825,7.0
13025,M,1.4625,1.1375,0.4125,28.91649,12.133586,6.30776375,6.520385,16.0
13026,M,1.2375,0.9625,0.3375,15.6205745,7.030676,3.175144,4.6776675,7.0
13027,F,1.5875,1.2375,0.475,36.55668025,16.839603,7.1724235,9.7805775,11.0
13028,I,1.3125,1.0125,0.3,19.83047525,9.87980075,3.8838815,5.10291,11.0
13029,F,1.525,1.25,0.4125,30.09299425,10.61688775,6.67630725,9.63883,13.0
13030,I,1.3,1.0,0.325,18.71067,8.83086925,3.7137845,5.88252125,11.0
13031,M,1.7375,1.325,0.4875,49.99434325,21.16290175,11.850091,14.5999925,13.0
13032,I,1.1375,0.925,0.3125,15.91824425,6.10931725,3.33106625,4.6776675,8.0
13033,M,1.4625,1.125,0.425,29.72445075,10.8011595,6.42116175,8.9300925,15.0
13034,M,1.65,1.2625,0.375,36.117263,16.74037975,9.7805775,10.07824725,10.0
13035,I,0.875,0.6875,0.2125,4.86193925,1.871067,1.48834875,1.70097,5.0
13036,F,1.25,1.0,0.3875,20.08562075,7.087375,4.40834725,6.6621325,11.0
13037,M,1.4625,1.125,0.375,28.27862625,12.757275,5.5281525,6.33611325,14.0
13038,I,1.2,0.9,0.3375,13.53688625,5.96756975,2.5231055,4.9611625,6.0
13039,F,1.5625,1.175,0.4375,33.26813825,13.60776,7.2858215,9.7805775,16.0
13040,M,1.35,1.0625,0.35,23.28911425,8.63242275,5.8116475,7.2291225,11.0
13041,I,0.9,0.6875,0.225,6.23689,2.26796,1.5025235,2.05533875,7.0
13042,M,1.425,1.125,0.3875,25.64212275,11.49572225,6.27941425,7.087375,10.0
13043,M,1.5875,1.2,0.375,34.23202125,17.2081465,8.561549,9.922325,10.0
13044,I,0.9625,0.725,0.25,7.04485075,3.55786225,1.63009625,2.1262125,7.0
13045,F,0.925,0.6875,0.2625,7.994559,3.2601925,1.82854275,2.5798045,9.0
13046,F,1.25,1.0,0.375,20.25571775,7.0590255,4.819415,7.087375,12.0
13047,I,1.1875,0.9125,0.275,14.5432935,7.030676,3.0333965,4.9611625,8.0
13048,F,1.3625,1.1625,0.4,26.26581175,10.6310625,6.76135575,8.221355,10.0
13049,M,1.4875,1.125,0.375,27.839209,13.1825175,5.8683465,7.5126175,9.0
13050,M,1.7,1.3125,0.5,47.95317925,21.16290175,10.92873225,11.623295,19.0
13051,I,1.4,1.1,0.35,23.00561925,9.48290775,5.06038575,7.087375,10.0
13052,I,0.825,0.575,0.225,4.80524025,1.97029025,1.247378,1.1623295,6.0
13053,F,0.975,0.7375,0.2125,7.087375,2.721552,1.31825175,2.26796,9.0
13054,M,1.6375,1.3,0.4875,39.2073585,16.045817,8.0229085,11.623295,17.0
13055,M,1.55,1.2,0.4,29.41260625,12.40290625,6.30776375,8.0229085,9.0
13056,M,1.7375,1.425,0.5625,49.781722,21.98503725,9.56795625,16.44271,10.0
13057,M,1.35,1.025,0.375,25.741346,11.679994,5.1879585,6.0951425,9.0
13058,I,1.2375,0.95,0.375,15.2236815,7.1724235,3.175144,4.53592,9.0
13059,M,1.55,1.1625,0.375,29.15746075,9.2135875,6.406987,9.355335,17.0
13060,M,1.425,1.075,0.3875,25.7696955,10.149121,4.3941725,8.3631025,13.0
13061,F,1.5875,1.25,0.4125,37.0527965,18.01610725,8.34892775,9.2135875,11.0
13062,I,0.7875,0.5625,0.1875,5.3013565,2.26796,1.14815475,1.417475,6.0
13063,I,1.0875,0.825,0.2875,11.55242125,5.10291,2.778251,3.5436875,8.0
13064,M,1.4625,1.15,0.4,28.4912475,10.64523725,5.88252125,10.9145575,14.0
13065,F,1.5125,1.2125,0.4125,32.5168765,13.947954,7.52679225,8.9300925,12.0
13066,M,1.4,1.1,0.3625,24.62154075,12.23280925,4.5642695,7.2291225,11.0
13067,F,1.6375,1.2875,0.4,34.23202125,14.78426425,11.07047975,10.9145575,11.0
13068,I,1.175,0.9375,0.3,14.50076925,6.47786075,3.52951275,3.8271825,7.0
13069,I,1.3125,1.025,0.3125,18.6823205,8.12213175,4.01145425,5.046211,8.0
13070,M,1.7,1.375,0.425,43.6298805,19.29183475,8.51902475,11.3398,11.0
13071,F,1.2125,0.95,0.325,16.42853525,6.9456275,3.98310475,4.9611625,19.0
13072,I,0.9625,0.75,0.2375,8.17883075,3.44446425,1.8427175,2.551455,7.0
13073,I,1.1,0.8625,0.2875,14.5999925,6.0384435,3.061746,3.40194,10.0
13074,M,1.0,0.775,0.2875,9.07184,4.49339575,1.91359125,2.9766975,10.0
13075,I,1.2375,0.925,0.3,17.179797,9.42620875,2.5798045,4.252425,8.0
13076,F,1.4,1.0875,0.4375,27.68328675,13.05494475,6.520385,8.0796075,9.0
13077,F,1.4,1.0125,0.3625,21.36134825,9.31281075,4.57844425,7.087375,10.0
13078,M,1.25,1.0,0.3625,20.70930975,9.56795625,3.72795925,6.23689,9.0
13079,M,1.6625,1.275,0.4125,37.32211675,17.93105875,8.49067525,9.8372765,10.0
13080,M,1.575,1.225,0.4,32.89959475,16.4143605,7.41339425,8.50485,9.0
13081,M,1.425,1.125,0.3875,28.689694,15.03940975,6.5487345,6.3786375,8.0
13082,M,1.5125,1.1875,0.4125,31.70891575,13.4093135,6.36446275,9.355335,10.0
13083,I,0.7,0.525,0.1625,2.721552,1.247378,0.623689,0.9922325,5.0
13084,F,1.4375,1.1375,0.3875,25.41532675,10.21999475,4.86193925,7.6827145,14.0
13085,I,0.45,0.3375,0.1125,1.0489315,0.35436875,0.226796,0.3118445,4.0
13086,I,1.1625,0.875,0.2625,15.15280775,7.257472,3.345241,3.5436875,7.0
13087,I,1.125,0.875,0.3125,13.7495075,6.6621325,2.891649,3.98310475,7.0
13088,I,1.3,0.9875,0.3125,16.839603,7.7394135,3.1467945,5.10291,8.0
13089,F,1.6625,1.3375,0.4625,45.68521925,16.4710595,9.17106325,14.74174,15.0
13090,I,0.825,0.6125,0.225,4.86193925,1.85689225,1.4458245,1.70097,7.0
13091,F,1.5,1.2,0.425,29.7386255,13.1825175,6.13766675,7.087375,9.0
13092,F,1.4625,1.1875,0.4625,29.937072,12.2753335,6.3219385,8.5331995,11.0
13093,M,1.6625,1.3125,0.525,41.8863863,14.74174,8.77417025,13.324265,16.0
13094,M,1.3625,1.0875,0.375,21.8007655,9.2135875,4.422522,6.520385,9.0
13095,M,1.7375,1.375,0.5,47.18774275,21.98503725,10.1207715,11.963489,12.0
13096,F,1.4,1.125,0.4,28.066005,9.87980075,5.71242425,10.0640725,15.0
13097,I,1.25,0.9375,0.3125,15.0535845,6.8322295,3.3735905,4.9611625,9.0
13098,M,1.45,1.125,0.4,29.97959625,14.10387625,6.22271525,6.463686,10.0
13099,M,1.3,0.95,0.3125,17.70426275,8.51902475,3.40194,4.80524025,9.0
13100,F,1.45,1.1,0.35,26.2232875,11.92096475,5.5848515,7.7961125,9.0
13101,M,1.55,1.2125,0.425,35.210079,15.09610875,8.1363065,9.4970825,8.0
13102,I,1.4125,1.1,0.375,27.8675585,10.9145575,6.36446275,8.0796075,18.0
13103,M,1.5,1.1875,0.45,32.13415825,14.2597985,7.10154975,8.6465975,11.0
13104,M,1.475,1.2125,0.3875,32.31843,10.8011595,6.2085405,11.90679,16.0
13105,F,1.4125,1.1375,0.4125,30.277266,11.8217415,6.90310325,9.08601475,13.0
13106,M,1.5,1.1875,0.375,29.97959625,12.00601325,6.3219385,8.6465975,10.0
13107,F,1.675,1.3,0.5,42.410852,17.4349425,9.9506745,12.3320325,14.0
13108,M,1.5375,1.2125,0.475,36.230661,15.46465225,9.96484925,11.056305,14.0
13109,F,1.525,1.1875,0.3875,29.66775175,12.3887315,5.76912325,9.2135875,21.0
13110,F,1.5,1.1625,0.4,32.07745925,16.42853525,6.50621025,7.087375,9.0
13111,F,1.5625,1.2,0.4,34.6147395,15.52135125,7.3992195,8.50485,12.0
13112,M,1.6125,1.25,0.45,37.23706825,12.48795475,6.4920355,11.056305,13.0
13113,F,1.7,1.2875,0.475,44.8772585,16.68368075,11.566596,11.4815475,17.0
13114,M,1.375,1.0875,0.375,26.138239,10.33339275,6.67630725,7.087375,9.0
13115,M,1.4875,1.175,0.3875,27.91008275,10.2908685,5.82582225,7.5126175,11.0
13116,I,1.3625,1.1125,0.35,23.54425975,11.169703,5.216308,6.16601625,9.0
13117,I,0.95,0.725,0.2375,7.95203475,2.62232875,1.43164975,2.4097075,7.0
13118,M,1.4625,1.15,0.4,28.16522825,13.79203175,6.76135575,8.9300925,10.0
13119,I,1.2375,0.9375,0.3,14.004653,6.25106475,2.9199985,3.96893,8.0
13120,F,1.6125,1.2125,0.375,33.40988575,14.84096325,6.78970525,9.865626,8.0
13121,I,1.475,1.1,0.35,24.664065,10.0640725,5.71242425,7.9095105,11.0
13122,M,1.3875,1.1375,0.375,27.499015,15.422128,4.8477645,6.2085405,8.0
13123,F,1.5625,1.2,0.4375,33.40988575,15.03940975,7.07320025,9.922325,13.0
13124,I,1.55,1.2,0.3875,30.94347925,14.18892475,6.90310325,8.788345,10.0
13125,M,1.2625,1.0,0.3,17.5483405,7.767763,3.0333965,4.252425,8.0
13126,I,0.95,0.6875,0.2,6.066793,2.26796,1.43164975,1.984465,5.0
13127,I,1.225,0.975,0.35,16.40018575,6.860579,3.2601925,5.8116475,10.0
13128,I,0.9875,0.7875,0.2875,8.71747125,3.40194,2.4664065,2.83495,8.0
13129,I,1.4,1.1,0.3625,24.79163775,9.468733,5.06038575,7.087375,10.0
13130,I,1.0,0.75,0.25,9.6104805,4.3941725,2.05533875,2.6932025,6.0
13131,M,1.425,1.125,0.325,24.8625115,11.15552825,6.23689,6.80388,8.0
13132,M,1.125,0.8375,0.35,13.25339125,5.783298,2.891649,4.3941725,10.0
13133,F,1.2375,1.0,0.3,15.3937785,7.7394135,3.27436725,5.2446575,10.0
13134,F,1.375,1.0625,0.35,24.84833675,12.11941125,4.77689075,6.9456275,9.0
13135,F,1.425,1.1,0.3875,26.43590875,11.679994,4.86193925,7.654365,19.0
13136,I,0.8875,0.6875,0.2125,5.8116475,2.14038725,1.17650425,1.984465,6.0
13137,F,1.5,1.1625,0.3875,28.67551925,14.92601175,5.40057975,8.6465975,10.0
13138,I,0.975,0.75,0.2375,8.66077225,4.0539785,1.80019325,2.26796,7.0
13139,M,1.5375,1.2625,0.55,38.20095125,13.2959155,10.8578585,13.324265,19.0
13140,I,0.9875,0.75,0.2375,8.15048125,3.69960975,2.08368825,2.551455,6.0
13141,M,1.4625,1.15,0.35,31.59551775,14.04717725,6.08096775,8.221355,8.0
13142,I,0.8875,0.675,0.2125,6.81805475,3.04757125,1.63009625,1.757669,6.0
13143,I,0.8625,0.625,0.225,4.7343665,1.74349425,1.0489315,1.40330025,5.0
13144,F,1.325,1.05,0.325,19.447757,8.51902475,4.09650275,4.819415,8.0
13145,I,1.2875,0.9875,0.3625,18.4555245,6.90310325,3.72795925,5.10291,16.0
13146,M,1.6125,1.2875,0.45,43.30386125,18.5122235,10.70193625,11.623295,10.0
13147,M,1.5,1.1875,0.3875,28.8314415,14.4298955,5.6699,7.93786,10.0
13148,M,1.25,0.9875,0.3625,19.107563,8.66077225,3.72795925,6.23689,10.0
13149,M,1.4875,1.1625,0.325,28.066005,14.231449,6.76135575,7.5126175,8.0
13150,F,1.5125,1.1,0.4125,31.808139,10.90038275,6.3219385,9.355335,15.0
13151,I,1.125,0.875,0.2625,11.8217415,4.60679375,2.14038725,3.8271825,6.0
13152,I,1.4,1.1,0.4125,23.88445375,9.79475225,3.47281375,7.7961125,12.0
13153,F,1.7,1.25,0.45,42.921143,21.262125,11.850091,10.489315,11.0
13154,M,1.8375,1.3625,0.5125,62.652395,30.7025085,12.96989625,14.628342,13.0
13155,M,1.325,1.05,0.35,21.21960075,8.46232575,5.4714535,6.0951425,9.0
13156,M,1.675,1.275,0.4125,37.32211675,17.519991,7.2858215,9.7805775,10.0
13157,F,1.425,1.1,0.3375,27.612413,12.190285,5.8116475,7.7961125,14.0
13158,F,1.625,1.2375,0.4625,49.45570275,19.334359,8.83086925,17.349894,24.0
13159,M,1.4625,1.15,0.425,28.066005,12.587178,5.48562825,8.3631025,11.0
13160,F,1.275,0.975,0.3625,22.41027975,10.6310625,4.025629,5.386405,15.0
13161,F,1.6125,1.2625,0.4375,37.15201975,13.79203175,7.994559,11.4815475,14.0
13162,M,1.3625,1.025,0.3625,23.983677,9.8939755,4.91863825,6.010094,10.0
13163,M,1.5375,1.175,0.3875,32.31843,15.422128,8.4198015,8.0796075,11.0
13164,F,1.0,0.8125,0.2875,9.922325,4.63514325,1.97029025,2.551455,10.0
13165,I,0.825,0.6625,0.175,5.11708475,2.19708625,0.94970825,1.2757275,5.0
13166,F,1.675,1.3125,0.5,44.22522,17.61921425,11.2547515,13.324265,11.0
13167,I,0.7,0.525,0.2,2.721552,1.0489315,0.680388,0.850485,9.0
13168,F,1.4,1.125,0.4,26.64853,11.4248485,5.6699,7.5126175,15.0
13169,I,1.075,0.8125,0.2625,10.41844125,4.52174525,2.16873675,2.9766975,8.0
13170,I,1.15,0.925,0.2875,13.8062065,5.54232725,2.9199985,4.3941725,8.0
13171,M,1.575,1.275,0.375,30.94347925,13.08329425,6.690482,8.9300925,11.0
13172,M,1.2875,0.975,0.325,21.75824125,10.90038275,4.20990075,5.386405,9.0
13173,M,1.5875,1.175,0.4,29.3417325,12.2753335,4.9611625,8.9300925,11.0
13174,M,1.5,1.175,0.4375,33.46658475,14.401546,7.540967,9.63883,12.0
13175,M,1.325,1.0875,0.3125,21.41804725,9.51125725,4.12485225,6.3786375,9.0
13176,I,0.975,0.7,0.2125,7.1157245,3.13261975,1.6159215,2.1829115,6.0
13177,M,1.4375,1.1,0.375,24.9192105,12.757275,4.86193925,7.2291225,8.0
13178,F,1.475,1.175,0.35,29.55435375,11.15552825,6.9456275,7.93786,11.0
13179,F,1.625,1.2375,0.425,33.46658475,12.57300325,6.98815175,12.85649825,20.0
13180,M,1.5,1.1875,0.4375,37.874932,18.2287285,7.86698625,9.31281075,9.0
13181,F,1.45,1.1375,0.35,25.8263945,11.35397475,5.556502,7.654365,8.0
13182,M,1.4125,1.1125,0.3375,22.509503,8.77417025,5.216308,7.83863675,9.0
13183,I,1.45,1.075,0.35,22.6512505,9.1001895,5.23048275,7.7961125,10.0
13184,M,1.5625,1.2125,0.5,37.137845,16.499409,8.9867915,10.0640725,14.0
13185,I,0.5375,0.3625,0.1125,1.09145575,0.35436875,0.3118445,0.283495,5.0
13186,M,1.5,1.1625,0.425,33.0271675,15.46465225,7.200773,8.9300925,10.0
13187,F,1.675,1.3125,0.4625,38.71124225,17.179797,8.60407325,11.3398,18.0
13188,F,1.55,1.2,0.4125,32.545226,12.85649825,6.917278,10.489315,12.0
13189,I,0.6375,0.475,0.15,2.438057,0.8788345,0.55281525,0.7087375,6.0
13190,F,1.6125,1.3125,0.4875,37.9032815,13.437663,7.98038425,11.1980525,18.0
13191,F,1.525,1.1875,0.425,28.91649,12.79979925,6.56290925,8.9300925,9.0
13192,I,1.2125,0.9125,0.3125,16.51358375,7.2291225,3.6570855,4.706017,7.0
13193,F,1.4875,1.1375,0.3625,27.68328675,12.00601325,5.08873525,8.788345,8.0
13194,I,1.0125,0.775,0.2875,8.901743,4.309124,1.74349425,2.4097075,7.0
13195,F,1.2125,0.95,0.325,18.80989325,7.881161,3.9405805,5.10291,10.0
13196,M,1.6,1.225,0.4,32.16250775,14.3164975,7.52679225,8.6465975,11.0
13197,F,1.225,0.95,0.3125,16.839603,7.824462,3.04757125,4.876114,8.0
13198,M,1.6,1.3125,0.45,36.627554,14.35902175,8.34892775,10.0640725,11.0
13199,F,1.25,0.95,0.3375,17.70426275,7.087375,5.00368675,4.3941725,9.0
13200,F,1.575,1.275,0.4375,38.838815,16.00329275,8.68912175,11.60912025,20.0
13201,F,1.55,1.2125,0.375,35.096681,17.73261225,6.87475375,8.788345,11.0
13202,F,1.325,1.0125,0.35,19.43358225,8.77417025,4.195726,5.953395,9.0
13203,I,1.425,1.125,0.35,24.62154075,12.3320325,4.8477645,5.8116475,8.0
13204,I,1.1,0.8875,0.2375,12.74310025,6.2652395,2.84912475,3.685435,8.0
13205,I,0.9,0.675,0.2125,5.8116475,2.778251,1.1056305,1.757669,7.0
13206,F,1.6125,1.225,0.45,39.44832925,16.5277585,10.3475675,9.7238785,9.0
13207,F,1.525,1.175,0.425,30.94347925,14.118051,7.29999625,7.7961125,10.0
13208,M,1.675,1.3,0.5,43.6298805,18.32795175,10.36174225,10.942907,11.0
13209,F,1.6125,1.225,0.475,32.16250775,12.94154675,7.24329725,8.9300925,19.0
13210,M,1.725,1.3,0.475,47.513762,20.2131935,8.85921875,13.60776,9.0
13211,M,1.6375,1.25,0.475,36.4291075,11.55242125,7.881161,11.1980525,21.0
13212,M,1.5625,1.175,0.4,30.730858,13.6928085,6.33611325,8.788345,10.0
13213,I,1.0,0.7625,0.25,9.19941275,3.50116325,1.8994165,2.6932025,7.0
13214,I,0.8625,0.6375,0.25,6.36446275,2.9766975,1.43164975,1.927766,9.0
13215,M,1.0375,0.8125,0.2875,9.02931575,4.252425,1.814368,2.9766975,8.0
13216,M,1.2625,0.9625,0.3125,15.43630275,6.36446275,2.721552,4.6776675,9.0
13217,I,1.15,0.825,0.275,11.89261525,5.10291,2.0128145,3.118445,8.0
13218,F,1.4875,1.125,0.4125,26.94619975,10.9145575,6.10931725,7.1724235,10.0
13219,I,1.0,0.75,0.2375,9.63883,4.03980375,1.65844575,2.26796,9.0
13220,F,1.1,0.875,0.2875,13.62193475,5.443104,2.83495,4.18155125,10.0
13221,I,1.375,1.0875,0.3375,17.61921425,7.01650125,3.95475525,5.10291,9.0
13222,I,0.7,0.525,0.2,3.3168915,1.190679,0.66621325,0.850485,3.0
13223,I,1.1,0.8875,0.2875,11.12717875,4.9611625,2.14038725,3.685435,9.0
13224,F,1.6375,1.3125,0.475,38.215126,14.75591475,9.8939755,11.1980525,13.0
13225,F,1.5125,1.2,0.4125,28.292801,13.7495075,6.50621025,7.5126175,9.0
13226,M,1.325,1.05,0.35,19.43358225,8.3064035,4.15320175,6.3786375,9.0
13227,F,1.2625,0.95,0.3375,21.9708625,9.979024,3.742134,5.2446575,14.0
13228,M,1.5,1.1125,0.375,27.71163625,14.35902175,5.71242425,7.37087,8.0
13229,M,1.5,1.1625,0.3875,29.95124675,12.530479,7.3425205,7.3425205,8.0
13230,M,1.3875,0.9625,0.325,18.2287285,6.520385,4.025629,5.96756975,10.0
13231,F,1.525,1.175,0.4375,32.88542,14.5432935,8.5331995,8.6465975,13.0
13232,F,1.4375,1.125,0.3875,26.63435525,11.8784405,5.216308,7.2291225,10.0
13233,M,1.2625,0.975,0.3125,15.7339725,6.84640425,3.9405805,4.66349275,7.0
13234,F,1.425,1.125,0.3375,24.777463,10.21999475,6.22271525,6.80388,14.0
13235,I,0.925,0.6875,0.25,5.783298,2.7499015,1.0489315,1.8427175,7.0
13236,F,1.15,0.875,0.3125,14.78426425,5.42892925,3.7137845,4.3941725,13.0
13237,F,1.4625,1.1375,0.3875,25.44367625,10.6877615,5.9250455,7.597666,9.0
13238,M,1.8125,1.4,0.475,49.2430815,21.98503725,11.97766375,17.59086475,18.0
13239,I,1.3625,1.0625,0.35,19.7029025,8.06543275,3.47281375,6.123492,11.0
13240,F,1.4375,1.125,0.375,28.25027675,10.19164525,6.2085405,7.087375,13.0
13241,I,0.9125,0.675,0.225,5.3013565,2.438057,1.26155275,1.7860185,6.0
13242,M,1.3125,1.0,0.35,19.74542675,8.391452,4.37999775,5.6699,9.0
13243,I,0.95,0.725,0.25,7.7961125,3.47281375,1.7293195,2.05533875,8.0
13244,I,1.3375,0.9875,0.35,20.97863,7.47009325,4.52174525,6.3786375,9.0
13245,F,1.3,1.0,0.325,16.74037975,6.13766675,4.025629,5.2446575,9.0
13246,I,0.675,0.475,0.1875,3.38776525,1.360776,0.58116475,0.850485,5.0
13247,M,1.375,1.125,0.375,26.705229,11.75086775,5.99591925,8.0796075,10.0
13248,M,1.6,1.2625,0.5,44.9906565,19.94387325,10.7444605,11.1980525,12.0
13249,F,1.4875,1.1625,0.4125,33.57998275,13.42348825,6.5487345,9.922325,17.0
13250,M,1.4625,1.175,0.4625,31.1561005,13.16834275,6.19436575,9.355335,9.0
13251,M,1.4125,1.125,0.4125,22.80717275,9.7805775,4.252425,8.0796075,11.0
13252,I,1.2125,0.925,0.3125,16.9813505,7.3992195,3.52951275,4.80524025,9.0
13253,F,1.5625,1.2125,0.475,37.137845,14.35902175,8.9300925,12.8423235,23.0
13254,F,1.7125,1.375,0.475,45.91201525,16.2442635,12.57300325,14.74174,14.0
13255,I,0.95,0.7125,0.225,9.6104805,4.63514325,1.88524175,2.551455,6.0
13256,M,1.175,0.9375,0.3125,16.5277585,5.71242425,4.55009475,4.9611625,12.0
13257,F,1.45,1.125,0.4,27.1304715,9.31281075,6.22271525,8.83086925,11.0
13258,I,1.075,0.8875,0.2875,10.19164525,4.53592,2.2963095,3.5436875,8.0
13259,I,1.3,1.0,0.3125,16.76872925,8.32057825,3.95475525,4.53592,8.0
13260,F,1.2875,1.025,0.3125,21.41804725,8.94426725,4.40834725,5.273007,10.0
13261,F,1.25,0.9625,0.275,15.71979775,6.7755305,3.78465825,5.046211,12.0
13262,M,1.1125,0.9,0.2625,12.34620725,5.74077375,2.551455,3.38776525,8.0
13263,F,1.5,1.2125,0.45,29.0582375,11.963489,6.7755305,9.02931575,18.0
13264,I,0.8125,0.6,0.1875,4.2240755,1.644271,0.907184,1.40330025,6.0
13265,I,1.3,1.0,0.375,20.82270775,9.7238785,4.60679375,6.23689,9.0
13266,I,0.8375,0.6625,0.2,5.8116475,2.14038725,1.190679,1.984465,6.0
13267,I,1.25,1.0,0.325,19.1359125,9.6671795,3.9972795,4.66349275,7.0
13268,I,0.75,0.575,0.2,3.3168915,1.474174,0.97805775,1.190679,8.0
13269,F,1.5125,1.225,0.425,32.16250775,14.92601175,7.24329725,8.3631025,11.0
13270,I,0.8125,0.6,0.2125,4.9044635,2.211261,1.00640725,1.417475,7.0
13271,I,1.3,1.0125,0.375,22.792998,9.525432,4.15320175,6.520385,10.0
13272,I,1.2,0.9125,0.2875,12.74310025,5.85417175,2.5231055,3.7137845,7.0
13273,F,1.7125,1.325,0.4375,48.874538,19.447757,10.87203325,13.60776,10.0
13274,F,1.4375,1.0875,0.35,25.44367625,12.00601325,4.3941725,6.747181,10.0
13275,I,0.9625,0.725,0.225,7.55514175,3.24601775,1.43164975,2.1262125,8.0
13276,I,1.2875,0.9875,0.325,16.51358375,7.7394135,3.6003865,4.3941725,8.0
13277,F,1.3375,1.05,0.4,24.79163775,9.468733,5.54232725,8.221355,14.0
13278,M,1.175,0.95,0.3375,15.8473705,7.04485075,4.03980375,4.819415,7.0
13279,I,1.0125,0.775,0.25,9.1568885,4.46504625,1.74349425,2.6932025,7.0
13280,M,1.5,1.2375,0.425,32.89959475,12.7289255,6.90310325,9.63883,10.0
13281,M,1.1875,0.9125,0.2875,14.2030995,5.556502,2.5798045,4.819415,15.0
13282,F,1.4,1.1375,0.4,27.669112,12.8990225,5.8683465,7.37087,9.0
13283,F,1.2875,1.0375,0.325,20.08562075,8.3064035,4.43669675,5.6699,10.0
13284,F,1.1125,0.825,0.2625,9.73805325,3.40194,2.097863,2.9766975,10.0
13285,M,1.6125,1.225,0.4625,32.4601775,13.9196045,8.37727725,9.922325,9.0
13286,M,1.45,1.0625,0.375,26.32251075,10.5176645,6.19436575,8.788345,10.0
13287,I,1.2875,1.0,0.35,21.38969775,7.3425205,4.52174525,5.5281525,11.0
13288,M,1.1,0.85,0.3,10.7444605,4.91863825,2.65067825,2.9766975,10.0
13289,I,1.0,0.7875,0.275,8.15048125,3.005047,1.70097,2.6932025,8.0
13290,I,1.375,1.1,0.4125,28.122704,7.66853975,5.7549485,9.2135875,18.0
13291,M,1.5375,1.1875,0.4375,33.46658475,13.25339125,7.01650125,9.4970825,16.0
13292,F,1.5125,1.1875,0.425,31.3828965,13.79203175,7.3425205,8.9300925,12.0
13293,I,1.025,0.7875,0.25,9.4970825,4.60679375,2.08368825,2.9766975,8.0
13294,I,0.6875,0.4875,0.1625,3.005047,1.0489315,0.7654365,0.850485,9.0
13295,F,1.8125,1.4625,0.4625,49.31395525,24.834162,10.70193625,13.60776,10.0
13296,I,1.025,0.75,0.25,7.93786,3.515338,1.7293195,2.26796,7.0
